gene_id,gene_symbol,classification_loo_brain,dev_tau,n_stages
ENSG00000084093,REST,gene-driven,0.7803489095813259,31
ENSG00000084110,HAL,regulation-driven,0.391048372831302,31
ENSG00000084444,FAM234B,neutral,0.6418767510888206,31
ENSG00000084628,NKAIN1,gene-driven,0.562590904411461,31
ENSG00000084652,TXLNA,gene-driven,0.6984555799596801,31
ENSG00000084710,EFR3B,regulation-driven,0.43354636314738826,31
ENSG00000084731,KIF3C,gene-driven,0.5019873641468624,31
ENSG00000084733,RAB10,neutral,0.5697281690718186,31
ENSG00000084764,MAPRE3,neutral,0.7380915359836513,31
ENSG00000085365,SCAMP1,gene-driven,0.42281398022329686,31
ENSG00000085491,SLC25A24,neutral,0.3860086646624997,31
ENSG00000085552,IGSF9,neutral,0.6521963683972527,31
ENSG00000085662,AKR1B1,regulation-driven,0.6652555826797955,31
ENSG00000085733,CTTN,neutral,0.6913133233414979,31
ENSG00000085840,ORC1,neutral,0.5452113775529583,31
ENSG00000085871,MGST2,neutral,0.46166408747467425,31
ENSG00000085978,ATG16L1,gene-driven,0.5679950574714641,31
ENSG00000086062,B4GALT1,neutral,0.5899007838023614,31
ENSG00000086065,CHMP5,neutral,0.2837778037841202,31
ENSG00000086102,NFX1,neutral,0.6557713808676429,31
ENSG00000086159,AQP6,gene-driven,0.39213779336657106,31
ENSG00000086189,DIMT1,gene-driven,0.532220461211173,31
ENSG00000086289,EPDR1,neutral,0.5562866768351168,31
ENSG00000086300,SNX10,neutral,0.7249329529234763,31
ENSG00000086589,RBM22,gene-driven,0.4293410721759382,31
ENSG00000086619,ERO1B,regulation-driven,0.48141721683207006,31
ENSG00000086730,LAT2,gene-driven,0.5415313300034221,31
ENSG00000086827,ZW10,neutral,0.43053449618254414,31
ENSG00000087085,ACHE,neutral,0.5626738057684877,31
ENSG00000087095,NLK,neutral,0.28709987863928144,31
ENSG00000087111,PIGS,gene-driven,0.8387532617981088,31
ENSG00000087116,ADAMTS2,neutral,0.9031184989000262,31
ENSG00000087206,UIMC1,gene-driven,0.7098552527439369,31
ENSG00000087299,L2HGDH,gene-driven,0.48266202533110014,31
ENSG00000087301,TXNDC16,gene-driven,0.4949818932650478,31
ENSG00000087302,RTRAF,neutral,0.7577472557716243,31
ENSG00000087338,GMCL1,neutral,0.40623274237709006,31
ENSG00000087494,PTHLH,gene-driven,0.26888259493178246,31
ENSG00000087884,AAMDC,gene-driven,0.5817460693195283,31
ENSG00000088035,ALG6,gene-driven,0.43672860889039744,31
ENSG00000088280,ASAP3,dual-driven,0.4652603210816283,31
ENSG00000088386,SLC15A1,neutral,0.439540670161654,31
ENSG00000088451,TGDS,neutral,0.5443300464925183,31
ENSG00000088726,TMEM40,gene-driven,0.37088380906490215,31
ENSG00000088808,PPP1R13B,neutral,0.4506894894875597,31
ENSG00000088926,F11,neutral,0.6444887501279627,31
ENSG00000088992,TESC,neutral,0.5811099196751753,31
ENSG00000089041,P2RX7,neutral,0.3642487183916485,31
ENSG00000089116,LHX5,neutral,0.44683782791873805,31
ENSG00000089127,OAS1,gene-driven,0.6392036196588242,31
ENSG00000089169,RPH3A,gene-driven,0.42247460039010665,31
ENSG00000089225,TBX5,regulation-driven,0.41401621898513086,31
ENSG00000089234,BRAP,regulation-driven,0.47629176329180545,31
ENSG00000089250,NOS1,regulation-driven,0.6235150075217231,31
ENSG00000089597,GANAB,gene-driven,0.6922881854165528,31
ENSG00000089692,LAG3,neutral,0.4066289433988942,31
ENSG00000089723,OTUB2,neutral,0.4252394540683292,31
ENSG00000089737,DDX24,neutral,0.5246254040947163,31
ENSG00000089775,ZBTB25,neutral,0.5439790498870316,31
ENSG00000089818,NECAP1,gene-driven,0.3782342125017141,31
ENSG00000089902,RCOR1,gene-driven,0.6185498126551111,31
ENSG00000090054,SPTLC1,neutral,0.5458706042233592,31
ENSG00000090060,,neutral,0.45234390989666884,31
ENSG00000090104,RGS1,neutral,0.49195363638682554,31
ENSG00000090263,MRPS33,gene-driven,0.6091817298040239,31
ENSG00000090266,NDUFB2,gene-driven,0.35619674633848275,31
ENSG00000090273,NUDC,gene-driven,0.37216083943555067,31
ENSG00000090402,SI,regulation-driven,0.24771288069217012,31
ENSG00000090432,MUL1,neutral,0.6984726763414025,31
ENSG00000090470,PDCD7,neutral,0.3996195270949924,31
ENSG00000090520,DNAJB11,neutral,0.46129348086058775,31
ENSG00000090530,P3H2,neutral,0.5871820659536391,31
ENSG00000090539,CHRD,regulation-driven,0.6182933250914568,31
ENSG00000090581,GNPTG,neutral,0.6022345030425561,31
ENSG00000090686,,regulation-driven,0.8736658885108068,31
ENSG00000090975,PITPNM2,regulation-driven,0.3636134076160412,31
ENSG00000091128,,regulation-driven,0.4819722470707951,31
ENSG00000091138,SLC26A3,regulation-driven,0.31232691353370023,31
ENSG00000091140,DLD,neutral,0.6045868995398219,31
ENSG00000091317,CMTM6,neutral,0.6637533294019152,31
ENSG00000091483,FH,gene-driven,0.5524674639545388,31
ENSG00000091656,,regulation-driven,0.6270044290561173,31
ENSG00000091664,SLC17A6,regulation-driven,0.8785462832080504,31
ENSG00000091732,ZC3HC1,gene-driven,0.731895314879449,31
ENSG00000091831,ESR1,gene-driven,0.6475905418272553,31
ENSG00000091844,RGS17,neutral,0.9052276235057848,31
ENSG00000091879,ANGPT2,neutral,0.4234128325380223,31
ENSG00000092009,CMA1,neutral,0.508226440416474,31
ENSG00000092010,PSME1,gene-driven,0.4535927264882935,31
ENSG00000092020,PPP2R3C,gene-driven,0.5964529363273539,31
ENSG00000092051,JPH4,neutral,0.6937018859039781,31
ENSG00000092067,CEBPE,neutral,0.5460946755035097,31
ENSG00000092068,SLC7A8,regulation-driven,0.6366852191065706,31
ENSG00000092201,SUPT16H,neutral,0.23102664509677995,31
ENSG00000092203,TOX4,neutral,0.42501526247421073,31
ENSG00000092345,DAZL,gene-driven,0.8920588643811461,31
ENSG00000092529,,gene-driven,0.5436277274181734,31
ENSG00000092531,SNAP23,neutral,0.7174912687174564,31
ENSG00000092607,TBX15,gene-driven,0.5523890504319175,31
ENSG00000092820,EZR,neutral,0.6509167019415868,31
ENSG00000092847,AGO1,neutral,0.7759103013916946,31
ENSG00000092853,CLSPN,regulation-driven,0.605318853966584,31
ENSG00000092871,RFFL,gene-driven,0.6021411819661502,31
ENSG00000092969,TGFB2,neutral,0.5270769836996431,31
ENSG00000092978,GPATCH2,neutral,0.5729474259653639,31
ENSG00000095015,MAP3K1,gene-driven,0.44469753155128866,31
ENSG00000095139,ARCN1,neutral,0.6428418964304785,31
ENSG00000095203,EPB41L4B,regulation-driven,0.38147059467773947,31
ENSG00000095261,PSMD5,gene-driven,0.6129408217183234,31
ENSG00000095319,NUP188,neutral,0.3897986901949947,31
ENSG00000095321,CRAT,neutral,0.48331579347299014,31
ENSG00000095380,NANS,gene-driven,0.5674197005644672,31
ENSG00000095383,TBC1D2,neutral,0.5503549659695088,31
ENSG00000095464,PDE6C,neutral,0.4160024305188067,31
ENSG00000095564,BTAF1,regulation-driven,0.3954740500749232,31
ENSG00000095574,IKZF5,neutral,0.6327510860177802,31
ENSG00000095585,BLNK,neutral,0.6241144002554581,31
ENSG00000095596,CYP26A1,neutral,0.6859621932924749,31
ENSG00000095627,TDRD1,regulation-driven,0.4254936046864243,31
ENSG00000095739,BAMBI,neutral,0.7800221919672147,31
ENSG00000095970,TREM2,neutral,0.8266747765766936,31
ENSG00000095981,KCNK16,neutral,0.9136659232431373,31
ENSG00000096060,FKBP5,neutral,0.5619028740863083,31
ENSG00000096070,BRPF3,regulation-driven,0.44266092774768206,31
ENSG00000096092,TMEM14A,neutral,0.3726439204653289,31
ENSG00000096395,MLN,neutral,0.4970693500810669,31
ENSG00000096401,CDC5L,neutral,0.675799877216896,31
ENSG00000096654,ZNF184,gene-driven,0.5671550243597249,31
ENSG00000096696,,gene-driven (relaxed),0.5533497739423274,31
ENSG00000096717,SIRT1,neutral,0.6392300138056302,31
ENSG00000096746,HNRNPH3,neutral,0.6223679478299708,31
ENSG00000097007,ABL1,regulation-driven,0.5288303015091915,31
ENSG00000097033,SH3GLB1,neutral,0.6936717585025167,31
ENSG00000097096,SYDE2,neutral,0.6944369727874293,31
ENSG00000099194,SCD,neutral,0.40822388172390434,31
ENSG00000099219,,regulation-driven,0.43909329001133546,31
ENSG00000099256,PRTFDC1,neutral,0.5075901185792743,31
ENSG00000099260,PALMD,gene-driven,0.5368403092942111,31
ENSG00000099282,TSPAN15,gene-driven,0.8124317032733046,31
ENSG00000099284,MACROH2A2,regulation-driven,0.45245408701589596,31
ENSG00000099814,CEP170B,neutral,0.31837442439309804,31
ENSG00000100439,ABHD4,neutral,0.42345227925241913,31
ENSG00000100442,FKBP3,gene-driven,0.3885556613753597,31
ENSG00000100445,SDR39U1,gene-driven,0.9061104761422669,31
ENSG00000100448,CTSG,neutral,0.7767147787454711,31
ENSG00000100453,GZMB,gene-driven,0.38630843513583857,31
ENSG00000100461,RBM23,gene-driven,0.4708159925230554,31
ENSG00000100462,PRMT5,gene-driven,0.5205649014801108,31
ENSG00000100483,VCPKMT,neutral,0.32773703522107145,31
ENSG00000100504,PYGL,regulation-driven,0.45113306224498495,31
ENSG00000100505,TRIM9,regulation-driven,0.6273758526754054,31
ENSG00000100523,DDHD1,neutral,0.8342940355979562,31
ENSG00000100526,CDKN3,neutral,0.6411271256880049,31
ENSG00000100528,CNIH1,neutral,0.6636673844127697,31
ENSG00000100554,ATP6V1D,neutral,0.7093169680630138,31
ENSG00000100565,LRRC74A,gene-driven,0.453117573394585,31
ENSG00000100567,PSMA3,neutral,0.3433214007119333,31
ENSG00000100577,GSTZ1,neutral,0.6223973725261724,31
ENSG00000100583,SAMD15,gene-driven,0.3797982577936245,31
ENSG00000100592,DAAM1,regulation-driven,0.7649943791483094,31
ENSG00000100603,SNW1,neutral,0.6169194611023974,31
ENSG00000100604,CHGA,regulation-driven,0.3834967660489338,31
ENSG00000100626,GALNT16,neutral,0.718541589472486,31
ENSG00000100628,ASB2,neutral,0.7116591883754542,31
ENSG00000100644,HIF1A,regulation-driven,0.4385201413107497,31
ENSG00000100647,SUSD6,neutral,0.5071851654080685,31
ENSG00000100652,SLC10A1,neutral,0.3853930445258984,31
ENSG00000100665,SERPINA4,neutral,0.5117608549810009,31
ENSG00000100678,SLC8A3,regulation-driven,0.5508860425076475,31
ENSG00000100721,TCL1A,neutral,0.4886528752293108,31
ENSG00000100744,GSKIP,gene-driven,0.7785724893813268,31
ENSG00000100796,PPP4R3A,gene-driven,0.5274140427838929,31
ENSG00000100802,C14orf93,neutral,0.417356687363336,31
ENSG00000100811,YY1,gene-driven,0.4728662279087915,31
ENSG00000100815,TRIP11,neutral,0.6457082645149239,31
ENSG00000100842,EFS,neutral,0.4675976897261951,31
ENSG00000100884,CPNE6,neutral,0.4763459601986866,31
ENSG00000100889,PCK2,regulation-driven,0.4410954792792997,31
ENSG00000100890,PRORP,gene-driven,0.4250247178895269,31
ENSG00000100908,EMC9,gene-driven,0.5482585633711836,31
ENSG00000100911,PSME2,gene-driven,0.5896793650978996,31
ENSG00000100938,GMPR2,neutral,0.608696711222962,31
ENSG00000100941,PNN,neutral,0.4541613940500929,31
ENSG00000102466,FGF14,neutral,0.7544654288074785,31
ENSG00000102468,HTR2A,neutral,0.644740147117461,31
ENSG00000102471,NDFIP2,regulation-driven,0.6141368224114605,31
ENSG00000102524,TNFSF13B,neutral,0.5022512683930871,31
ENSG00000102539,MLNR,neutral,0.385878157513446,31
ENSG00000102547,CAB39L,regulation-driven,0.4917536803425492,31
ENSG00000102580,DNAJC3,neutral,0.45143829164020743,31
ENSG00000102595,UGGT2,regulation-driven,0.3878055444753016,31
ENSG00000102678,FGF9,neutral,0.5310639319506623,31
ENSG00000102683,SGCG,neutral,0.5876012572060816,31
ENSG00000102738,MRPS31,neutral,0.5092515140140457,31
ENSG00000102760,RGCC,neutral,0.4044825231855056,31
ENSG00000102794,ACOD1,neutral,0.45733987425629186,31
ENSG00000102805,CLN5,neutral,0.7097096431282345,31
ENSG00000102837,OLFM4,neutral,0.6799615610196026,31
ENSG00000103024,NME3,gene-driven,0.5291354667241986,31
ENSG00000103275,UBE2I,gene-driven,0.8219426046364053,31
ENSG00000103313,MEFV,neutral,0.5686237527973321,31
ENSG00000103343,ZNF174,neutral,0.2842639027165388,31
ENSG00000103351,CLUAP1,gene-driven,0.4880271307985521,31
ENSG00000103591,AAGAB,neutral,0.4415089195933741,31
ENSG00000103647,CORO2B,regulation-driven,0.5273008413598266,31
ENSG00000103707,MTFMT,neutral,0.730804129648055,31
ENSG00000103710,RASL12,neutral,0.4854767095351623,31
ENSG00000103742,IGDCC4,neutral,0.4148658649953001,31
ENSG00000103769,RAB11A,neutral,0.7103865068156507,31
ENSG00000104043,,gene-driven,0.659590352481885,31
ENSG00000104055,TGM5,regulation-driven,0.492752152643121,31
ENSG00000104059,ENTREP2,neutral,0.620394912784209,31
ENSG00000104129,DNAJC17,neutral,0.28839609420865453,31
ENSG00000104142,VPS18,neutral,0.8952325460912071,31
ENSG00000104154,SLC30A4,neutral,0.4480895347178846,31
ENSG00000104221,BRF2,neutral,0.2289267848804898,31
ENSG00000104237,RP1,neutral,0.5540618129592325,31
ENSG00000104267,CA2,neutral,0.6263782597464558,31
ENSG00000104312,RIPK2,neutral,0.5271662507597348,31
ENSG00000104313,EYA1,neutral,0.4002153138004978,31
ENSG00000104321,TRPA1,regulation-driven,0.5274067987458582,31
ENSG00000104324,CPQ,gene-driven,0.5878319774514129,31
ENSG00000104327,CALB1,neutral,0.40915167405292197,31
ENSG00000104332,SFRP1,neutral,0.5741149917429714,31
ENSG00000104361,NIPAL2,neutral,0.5766835368094168,31
ENSG00000104369,JPH1,regulation-driven,0.8105687841047271,31
ENSG00000104371,DKK4,neutral,0.45917896302944217,31
ENSG00000104381,GDAP1,neutral,0.49618482504560035,31
ENSG00000104415,CCN4,neutral,0.4032462267246545,31
ENSG00000104427,ZC2HC1A,neutral,0.6035341393601759,31
ENSG00000104432,IL7,gene-driven,0.6999605444122644,31
ENSG00000104435,STMN2,neutral,0.4419375376147976,31
ENSG00000104442,ARMC1,gene-driven,0.6191469631506548,31
ENSG00000104450,SPAG1,neutral,0.6062514483353445,31
ENSG00000104490,NCALD,neutral,0.4269989159757258,31
ENSG00000104497,SNX16,gene-driven,0.884959094348721,31
ENSG00000104518,GSDMD,neutral,0.42959282153502065,31
ENSG00000104537,ANXA13,neutral,0.6551591612176326,31
ENSG00000104611,SH2D4A,neutral,0.2866751682927896,31
ENSG00000104626,ERI1,gene-driven,0.6914349341714447,31
ENSG00000104643,MTMR9,gene-driven,0.4579002673561169,31
ENSG00000104660,LEPROTL1,gene-driven,0.3358037206674961,31
ENSG00000104671,DCTN6,gene-driven,0.39718381151440396,31
ENSG00000104689,TNFRSF10A,neutral,0.4986740520312434,31
ENSG00000104714,ERICH1,gene-driven,0.533346041987586,31
ENSG00000104723,TUSC3,regulation-driven,0.525077414606035,31
ENSG00000104738,MCM4,neutral,0.8341851007091766,31
ENSG00000104755,ADAM2,regulation-driven,0.5719087811134609,31
ENSG00000104760,FGL1,neutral,0.2810785191091155,31
ENSG00000104763,,gene-driven,0.3801500753849659,31
ENSG00000104765,BNIP3L,neutral,0.5566630356858171,31
ENSG00000105784,RUNDC3B,regulation-driven,0.6691661270799423,31
ENSG00000105810,CDK6,neutral,0.3246570752501756,31
ENSG00000105819,PMPCB,gene-driven,0.30196497927602206,31
ENSG00000105835,NAMPT,neutral,0.4236276529360685,31
ENSG00000105849,POLR1F,neutral,0.6609962366649718,31
ENSG00000105855,ITGB8,regulation-driven,0.5389675373890561,31
ENSG00000105865,DUS4L,neutral,0.6616872565839791,31
ENSG00000105866,SP4,neutral,0.34427536147271975,31
ENSG00000105875,WDR91,gene-driven,0.7915669581563116,31
ENSG00000105880,DLX5,neutral,0.5019248865971455,31
ENSG00000105887,MTPN,neutral,0.6236223662903368,31
ENSG00000105894,PTN,neutral,0.5128748027220964,31
ENSG00000105926,PALS2,neutral,0.4270038393598605,31
ENSG00000105948,IFT56,regulation-driven,0.3831012566943893,31
ENSG00000105954,NPVF,neutral,0.6047756575097748,31
ENSG00000105967,TFEC,neutral,0.47597162021287553,31
ENSG00000105968,H2AZ2,neutral,0.6319687773011823,31
ENSG00000105971,CAV2,neutral,0.7816905614768971,31
ENSG00000105974,CAV1,neutral,0.6799281537049384,31
ENSG00000105976,MET,regulation-driven,0.36972339337300475,31
ENSG00000105983,LMBR1,gene-driven,0.5119366623498871,31
ENSG00000105991,HOXA1,neutral,0.495592944658535,31
ENSG00000105993,DNAJB6,neutral,0.8931286770161365,31
ENSG00000105996,HOXA2,neutral,0.9323177309441356,31
ENSG00000106003,LFNG,neutral,0.9245057939273894,31
ENSG00000106006,HOXA6,neutral,0.5906428028160353,31
ENSG00000106009,BRAT1,neutral,0.5145620101864757,31
ENSG00000106013,ANKRD7,gene-driven,0.5741951681802909,31
ENSG00000106018,VIPR2,neutral,0.6958482711770908,31
ENSG00000106025,TSPAN12,neutral,0.5143784109142049,31
ENSG00000106031,HOXA13,neutral,0.586695648840584,31
ENSG00000106038,EVX1,neutral,0.4419739847483959,31
ENSG00000106049,HIBADH,neutral,0.41930222766427194,31
ENSG00000106066,CPVL,regulation-driven,0.49747721034978976,31
ENSG00000106077,ABHD11,gene-driven,0.5381063899083887,31
ENSG00000106089,STX1A,gene-driven,0.7397862632616994,31
ENSG00000106123,EPHB6,neutral,0.4839930733581167,31
ENSG00000106125,MINDY4,neutral,0.5122415340085833,31
ENSG00000106128,GHRHR,gene-driven,0.7884898963656516,31
ENSG00000106144,CASP2,gene-driven,0.6306930711411407,31
ENSG00000106153,CHCHD2,neutral,0.9569539028642646,31
ENSG00000106236,NPTX2,neutral,0.4741746007294433,31
ENSG00000106245,BUD31,neutral,0.6145288278862706,31
ENSG00000106268,NUDT1,gene-driven,0.6267154670234979,31
ENSG00000106290,,neutral,0.5140536851580779,31
ENSG00000106299,WASL,neutral,0.8634805498126799,31
ENSG00000106305,AIMP2,neutral,0.7773556480209206,31
ENSG00000106331,PAX4,neutral,0.7815219343854015,31
ENSG00000106333,PCOLCE,neutral,0.7568676081472059,31
ENSG00000106336,FBXO24,regulation-driven,0.8057598265978756,31
ENSG00000106341,PPP1R17,neutral,0.34345475387974334,31
ENSG00000106366,SERPINE1,neutral,0.532071263114493,31
ENSG00000106367,AP1S1,gene-driven,0.9570810622641568,31
ENSG00000106384,MOGAT3,gene-driven,0.3649915225124911,31
ENSG00000106397,PLOD3,neutral,0.6139372551840463,31
ENSG00000106399,RPA3,gene-driven,0.6059477409981799,31
ENSG00000106400,ZNHIT1,neutral,0.69023166896035,31
ENSG00000106404,CLDN15,neutral,0.9520976923872307,31
ENSG00000106436,MYL10,neutral,0.5053334840249809,31
ENSG00000106460,TMEM106B,gene-driven,0.8540810978836376,31
ENSG00000106462,EZH2,regulation-driven,0.5045741669578219,31
ENSG00000106477,CEP41,gene-driven,0.3899146933451011,31
ENSG00000106479,ZNF862,neutral,0.8807461727728003,31
ENSG00000106483,SFRP4,neutral,0.7533246937999942,31
ENSG00000106511,MEOX2,neutral,0.5336620492519246,31
ENSG00000106536,POU6F2,dual-driven,0.5246652839246723,31
ENSG00000106546,AHR,neutral,0.6436072134475814,31
ENSG00000106565,TMEM176B,neutral,0.9160478027236691,31
ENSG00000106571,,gene-driven,0.5176468832488175,31
ENSG00000106609,TMEM248,gene-driven,0.39520523574399347,31
ENSG00000106617,PRKAG2,regulation-driven,0.7498428559344259,31
ENSG00000106628,,gene-driven,0.8329981493068987,31
ENSG00000106633,GCK,gene-driven,0.46799271352090266,31
ENSG00000106635,BCL7B,gene-driven,0.3053656606629148,31
ENSG00000106686,SPATA6L,neutral,0.44889187209719283,31
ENSG00000106688,SLC1A1,neutral,0.6688730470317295,31
ENSG00000106701,FSD1L,regulation-driven,0.7370248871062544,31
ENSG00000106723,SPIN1,neutral,0.5526434364855921,31
ENSG00000106733,NMRK1,neutral,0.4634425948869011,31
ENSG00000106771,TMEM245,regulation-driven,0.6117022076240239,31
ENSG00000106780,MEGF9,neutral,0.44170866771449824,31
ENSG00000106785,TRIM14,gene-driven,0.43352817533807875,31
ENSG00000106789,CORO2A,neutral,0.799654562453413,31
ENSG00000106803,SEC61B,neutral,0.7175822510834902,31
ENSG00000106809,OGN,neutral,0.9064094853985866,31
ENSG00000106823,ECM2,neutral,0.5837657673091303,31
ENSG00000106927,AMBP,neutral,0.5970541794741675,31
ENSG00000106948,,neutral,0.7232700303266166,31
ENSG00000106991,ENG,neutral,0.46008789191727495,31
ENSG00000106992,AK1,gene-driven,0.48892694501735934,31
ENSG00000106993,CDC37L1,neutral,0.701662024437933,31
ENSG00000107020,PLGRKT,neutral,0.4088578475633977,31
ENSG00000107021,TBC1D13,neutral,0.3822245333731753,31
ENSG00000107140,TESK1,neutral,0.7198631542665352,31
ENSG00000107159,CA9,neutral,0.489316214388567,31
ENSG00000107164,FUBP3,regulation-driven,0.708459230039691,31
ENSG00000107185,RGP1,neutral,0.6137012792669759,31
ENSG00000107187,LHX3,regulation-driven,0.6179212662514728,31
ENSG00000107201,RIGI,gene-driven,0.5313562854822473,31
ENSG00000107223,EDF1,neutral,0.5864786311762409,31
ENSG00000107242,PIP5K1B,neutral,0.7084469007601925,31
ENSG00000107295,SH3GL2,regulation-driven,0.6980539341305787,31
ENSG00000107338,SHB,neutral,0.5328045859418442,31
ENSG00000107362,ABHD17B,neutral,0.5540754627118449,31
ENSG00000107371,EXOSC3,gene-driven,0.4681478065623744,31
ENSG00000107404,DVL1,neutral,0.7434829344139535,31
ENSG00000107438,PDLIM1,neutral,0.7640330066137584,31
ENSG00000107443,CCNJ,neutral,0.8728564955212315,31
ENSG00000107447,DNTT,gene-driven,0.8308763661792138,31
ENSG00000107554,,neutral,0.47034149121205693,31
ENSG00000107562,CXCL12,neutral,0.5568173530259293,31
ENSG00000107566,ERLIN1,neutral,0.5459613575524156,31
ENSG00000107581,EIF3A,neutral,0.6289070001141072,31
ENSG00000107593,PKD2L1,neutral,0.6876669856803015,31
ENSG00000107679,PLEKHA1,neutral,0.5802289339156098,31
ENSG00000107742,SPOCK2,neutral,0.2888564441918158,31
ENSG00000107771,CCSER2,neutral,0.5300422646911446,31
ENSG00000107779,BMPR1A,regulation-driven,0.6091538459834165,31
