gene_id,gene_symbol,classification_loo_brain,prenatal_mean,postnatal_mean,ratio
ENSG00000069206,ADAM7,regulation-driven,13.043385400843881,8.011937665505226,1.6279938693234175
ENSG00000069275,NUCKS1,neutral,29.924716763713082,28.602134376306623,1.0462406885446303
ENSG00000069482,GAL,neutral,0.6925617890295358,0.3136088118466899,2.208362019394085
ENSG00000069667,RORA,gene-driven,1.001162371308017,0.9056415017421602,1.1054731583988873
ENSG00000069869,,neutral,2.328293312236287,4.7934581916376295,0.48572308741486125
ENSG00000069956,MAPK6,neutral,6.896303852320674,10.864051466898953,0.6347819571117296
ENSG00000069966,GNB5,regulation-driven,0.5665951856540085,0.7344076097560975,0.7714996115606415
ENSG00000070019,GUCY2C,regulation-driven,0.3632233797468355,0.9042777874564459,0.4016723453624918
ENSG00000070047,,neutral,11.254920852320677,7.857846721254354,1.4323161613572484
ENSG00000070087,PFN2,gene-driven,0.7055048607594937,4.630598916376306,0.1523571515262197
ENSG00000070159,PTPN3,regulation-driven,2.951699687763713,6.881404278745643,0.42893856663537794
ENSG00000070190,DAPP1,neutral,0.404287223628692,0.2544975331010453,1.5885703044051687
ENSG00000070193,FGF10,gene-driven,6.860292097046414,15.419169498257839,0.4449196889509215
ENSG00000070269,TMEM260,neutral,9.947886215189872,6.924807017421602,1.4365578983158276
ENSG00000070367,EXOC5,neutral,1.5490278649789029,0.8610028222996515,1.7990973140385371
ENSG00000070610,GBA2,neutral,15.679477223628693,14.217708080139372,1.1028132758986138
ENSG00000070748,CHAT,neutral,92.14483675527427,17.42592696864111,5.2878011552036135
ENSG00000070756,,neutral,0.4850635485232067,2.329509526132404,0.20822561276602256
ENSG00000070759,TESK2,neutral,43.750428970464135,29.148132797909405,1.5009684933781438
ENSG00000070886,EPHA8,gene-driven,0.0037817721518987337,0.01072429268292683,0.3526360445122268
ENSG00000070985,TRPM5,neutral,37.541380776371305,13.95403494076655,2.690360238865004
ENSG00000071073,MGAT4A,neutral,55.290039004219416,34.61301643902439,1.5973770763845576
ENSG00000071189,,regulation-driven,0.0006402911392405065,0.0028109337979094072,0.22778591929725064
ENSG00000071243,ING3,gene-driven,35.88434430801688,11.142927125435541,3.2203696483040827
ENSG00000071246,VASH1,gene-driven,1.5067364261603373,2.654796707317073,0.5675524690864331
ENSG00000071462,BUD23,gene-driven,10.232888409282701,9.526240864111497,1.0741790550177437
ENSG00000071537,SEL1L,neutral,3.7666996835443034,0.784893425087108,4.798995077740997
ENSG00000071575,TRIB2,regulation-driven,26.08615500843882,12.958631135888503,2.0130332235627937
ENSG00000071677,PRLH,neutral,9.609147962025318,6.460251554006969,1.4874262838983796
ENSG00000072042,RDH11,neutral,22.981972025316455,32.48672097212543,0.707426645029385
ENSG00000072080,SPP2,neutral,3.8657834683544303,8.370494104529616,0.46183456078924867
ENSG00000072134,EPN2,gene-driven,4.261069434599157,3.983202111498258,1.06975978504801
ENSG00000072182,ASIC4,regulation-driven,1.8424189451476798,2.850713710801394,0.6463009379604584
ENSG00000072401,UBE2D1,neutral,3.460678329113924,5.407640111498258,0.6399609178420523
ENSG00000072415,PALS1,regulation-driven,4.244745371308016,1.9486312508710804,2.178321511271321
ENSG00000072422,RHOBTB1,regulation-driven,0.024090037974683544,0.015866449477351916,1.518300487394495
ENSG00000072571,HMMR,gene-driven,4.155493405063292,1.73427718815331,2.3960952917152407
ENSG00000072609,CHFR,gene-driven,0.5373454303797469,4.835281484320557,0.11113012388672827
ENSG00000072832,CRMP1,regulation-driven,16.600134540084387,2.9278722229965157,5.669692280182591
ENSG00000072840,EVC,gene-driven,6.599848801687764,3.9982706411149826,1.6506758531601775
ENSG00000072858,SIDT1,regulation-driven,2.611908767932489,3.7418947526132396,0.6980176997518173
ENSG00000073060,SCARB1,neutral,0.04407591139240506,0.011863979094076656,3.7151035957582645
ENSG00000073067,CYP2W1,neutral,14.881248970464133,1.6586679581881534,8.971807104008732
ENSG00000073598,FNDC8,neutral,0.7447459282700422,0.9552660940766552,0.7796214404426252
ENSG00000073734,ABCB11,gene-driven,0.15936081434599156,0.3151470487804878,0.5056712888877235
ENSG00000073737,DHRS9,neutral,0.12997413502109703,0.010588473867595819,12.275058393340352
ENSG00000073754,CD5L,neutral,0.390901194092827,1.6020621881533101,0.2439987642074101
ENSG00000073756,PTGS2,neutral,7.76569099156118,0.301601181184669,25.748211466076068
ENSG00000073792,IGF2BP2,regulation-driven,3.686908569620253,3.5517173867595817,1.038063609273826
ENSG00000074071,MRPS34,gene-driven,9.95079882700422,9.768697480836236,1.0186413128797593
ENSG00000074211,PPP2R2C,gene-driven,11.483960987341773,1.7318354843205575,6.631092324480936
ENSG00000074276,CDHR2,neutral,32.57904129957806,142.57467620557492,0.228505104599383
ENSG00000074317,SNCB,gene-driven,23.0921985907173,12.766811445993032,1.8087678891791712
ENSG00000074410,CA12,neutral,12.5883001814346,32.07293909407665,0.39248976043356915
ENSG00000074416,MGLL,neutral,7.829544244725738,6.745836777003484,1.1606483381597084
ENSG00000074771,NOX3,neutral,100.80116639240505,141.9288869825784,0.7102230457481025
ENSG00000074935,TUBE1,neutral,6.693460033755273,6.0182612926829275,1.112191662713824
ENSG00000075073,TACR2,neutral,9.33310982278481,8.439493170731707,1.1058851087352235
ENSG00000075142,SRI,neutral,13.18495976793249,14.23357112195122,0.926328301939522
ENSG00000075188,NUP37,neutral,9.013666873417721,1.336221470383275,6.745638408902594
ENSG00000075290,WNT8B,neutral,9.379666704641348,6.139708763066202,1.5277054770195801
ENSG00000075303,SLC25A40,neutral,14.322578864978903,14.924272111498256,0.9596835784000625
ENSG00000075407,ZNF37A,neutral,12.824598485232068,7.25745994076655,1.7670918737275874
ENSG00000075420,FNDC3B,regulation-driven,6.827175843881856,7.073883006968641,0.9651242234507204
ENSG00000075673,ATP12A,dual-driven,1.1081604725738396,0.38783010104529614,2.8573348731495534
ENSG00000075884,ARHGAP15,regulation-driven,0.15801580590717296,0.22044539721254358,0.7168024731077565
ENSG00000075914,EXOSC7,neutral,49.83586486919832,34.3788795087108,1.4496070139973898
ENSG00000075945,KIFAP3,regulation-driven,12.990981337552745,14.117311672473868,0.9202163725607009
ENSG00000075975,MKRN2,gene-driven,16.8224622278481,4.712705400696865,3.569597672148268
ENSG00000076003,MCM6,neutral,3.3884890295358647,4.3457118362369345,0.7797316428762672
ENSG00000076053,RBM7,gene-driven,1.0793179662447256,1.3333980975609756,0.8094491571714343
ENSG00000076067,RBMS2,neutral,7.088519210970464,4.374563787456446,1.6203945251172174
ENSG00000076248,UNG,neutral,0.1460491265822785,0.37315481881533097,0.3913901662745407
ENSG00000076321,KLHL20,neutral,2.622923827004219,7.690243240418119,0.34107163388782624
ENSG00000076356,,regulation-driven,4.923451126582278,1.458836574912892,3.374916156647814
ENSG00000076513,ANKRD13A,neutral,3.324986481012658,15.283182662020906,0.21755851215959968
ENSG00000076604,TRAF4,gene-driven,3.3836581223628697,1.7083014006968642,1.9807149493541247
ENSG00000076641,PAG1,neutral,4.400794502109704,2.441785163763066,1.8022857077760208
ENSG00000076706,MCAM,neutral,10.89007934599156,2.343147606271777,4.647628393893186
ENSG00000077092,RARB,regulation-driven,104.20114910126581,27.343170181184668,3.810865690071611
ENSG00000077097,,gene-driven,20.555281843881854,19.21846534843205,1.0695589617179744
ENSG00000077150,NFKB2,neutral,18.16739089029536,9.26269593379791,1.9613502397294313
ENSG00000077152,UBE2T,neutral,4.077651337552743,7.1389819059233455,0.571181071935403
ENSG00000077157,,gene-driven,7.556992831223629,6.97582893379791,1.083311087892362
ENSG00000077232,DNAJC10,neutral,16.853316388185654,12.313631320557489,1.3686715112258725
ENSG00000077327,SPAG6,regulation-driven,19.741737037974683,15.847685236933797,1.2457173866607099
ENSG00000077420,APBB1IP,regulation-driven,1.610313569620253,1.8403185749128919,0.8750189187741445
ENSG00000077498,TYR,regulation-driven,4.066786122362869,1.2770595365853659,3.1844921915204867
ENSG00000077943,ITGA8,regulation-driven,0.10785627426160338,0.3439211777003484,0.3136075393286085
ENSG00000078124,ACER3,neutral,30.03432434599156,26.344021766550522,1.1400812150909578
ENSG00000078177,N4BP2,gene-driven,4.719243135021097,5.356081843205574,0.8810998922668937
ENSG00000078237,TIGAR,neutral,7.03360023628692,3.7035419163763073,1.899155023785683
ENSG00000078295,ADCY2,regulation-driven,8.062061869198311,9.467674048780488,0.8515356388126575
ENSG00000078399,HOXA9,gene-driven,2.3252833459915614,3.710702236933798,0.6266423974543895
ENSG00000078401,EDN1,neutral,4.918458599156119,2.2018826411149823,2.233751475812319
ENSG00000078725,BRINP1,regulation-driven,6.638227371308016,8.520916425087108,0.779050872012297
ENSG00000078900,TP73,gene-driven,12.272847405063292,43.342177473867594,0.28316176344538735
ENSG00000079277,MKNK1,gene-driven,1.9557506455696203,5.524689491289199,0.35400191244290935
ENSG00000079393,DUSP13B,gene-driven,24.873218151898737,17.507217463414634,1.4207408004085778
ENSG00000079459,FDFT1,gene-driven,205.02395303375528,22.455308860627174,9.13031097929993
ENSG00000079557,AFM,neutral,18.799567333333336,7.043034501742161,2.669242544344073
ENSG00000079689,SCGN,neutral,2.6358811687763715,3.920763550522648,0.6722877150867722
ENSG00000079739,PGM1,neutral,34.75324614767932,32.28595893031358,1.0764198214676282
ENSG00000079931,MOXD1,neutral,49.24661875527426,22.144777442508712,2.2238479877761765
ENSG00000079950,STX7,neutral,3.7370307257383972,2.3901439268292686,1.5635170266486378
ENSG00000080007,DDX43,neutral,0.053220181434599154,0.9112647595818814,0.05840254533602106
ENSG00000080166,DCT,neutral,6.403760805907173,8.03779437630662,0.7967062238844821
ENSG00000080293,SCTR,neutral,6.721360949367089,2.7589998571428573,2.4361584985102325
ENSG00000080298,RFX3,gene-driven,3.8581959578059064,2.417878759581882,1.5956945494128478
ENSG00000080371,RAB21,neutral,3.126704109704641,15.971754170731709,0.19576460270308546
ENSG00000080546,SESN1,neutral,1.1984684641350212,1.4810294912891986,0.8092130988504387
ENSG00000080608,PUM3,neutral,0.03807014345991561,0.05624827526132404,0.6768233031687712
ENSG00000080802,CNOT4,gene-driven (relaxed),9.171872670886078,7.780486679442508,1.1788302003163722
ENSG00000080815,,regulation-driven,7.14868705907173,18.029473341463415,0.39650004876357003
ENSG00000080819,CPOX,neutral,12.29508094092827,52.29574904529617,0.23510669921333066
ENSG00000081014,AP4E1,neutral,10.919047244725737,3.6116964146341455,3.023246140091707
ENSG00000081019,RSBN1,gene-driven,4.491001556962026,3.7813547630662026,1.1876699855901351
ENSG00000081026,MAGI3,gene-driven,0.26367609282700416,0.5678953031358885,0.46430405634805993
ENSG00000081051,AFP,neutral,0.1377826371308017,0.38361773170731706,0.3591664976423029
ENSG00000081148,IMPG2,neutral,24.2082345443038,32.24536833449477,0.7507507525788386
ENSG00000081177,EXD2,neutral,34.05218438396624,21.049042358885018,1.6177545659027317
ENSG00000081181,ARG2,neutral,89.304764907173,47.62868649477352,1.875020528163689
ENSG00000081277,PKP1,regulation-driven,6.500899168776373,5.551546815331011,1.171006817563648
ENSG00000081307,UBA5,neutral,1.1226910084388184,1.4664913797909407,0.7655626374011598
ENSG00000081320,STK17B,neutral,1.5674960126582278,5.856438818815331,0.2676534428434973
ENSG00000081692,JMJD4,gene-driven,12.107126603375528,5.9012821080139375,2.0516095285351734
ENSG00000081760,AACS,regulation-driven,5.486484451476794,6.8883156376306625,0.7964914414641938
ENSG00000081791,DELE1,gene-driven,0.0006216919831223629,0.0037070487804878047,0.16770536886233134
ENSG00000081800,SLC13A1,neutral,1.5756127257383965,15.12714632752613,0.1041579615628713
ENSG00000082068,WDR70,neutral,0.19537344725738398,0.38659615679442516,0.5053683121875291
ENSG00000082074,FYB1,gene-driven,0.012199502109704644,0.043207710801393726,0.2823454861050202
ENSG00000082293,COL19A1,neutral,25.80109301265823,35.13146297212543,0.7344155588718223
ENSG00000082497,SERTAD4,regulation-driven,0.941032852320675,0.9259995331010453,1.0162346941680254
ENSG00000082512,TRAF5,neutral,2.579162312236287,2.870972620209059,0.8983583800421187
ENSG00000082515,MRPL22,gene-driven,5.470533611814346,2.558875780487805,2.1378660322352516
ENSG00000082516,GEMIN5,neutral,2.471459915611814,1.8272123414634147,1.352584951146084
ENSG00000082556,OPRK1,regulation-driven,28.32818954852321,44.74720271777003,0.6330717414269452
ENSG00000082996,RNF13,regulation-driven,0.8231258649789029,0.9863104076655054,0.8345505213994007
ENSG00000083123,BCKDHB,neutral,11.40315276371308,3.8457475261324037,2.9651329647167497
ENSG00000083168,,regulation-driven,3.633151789029536,1.6660220069686411,2.1807345724322844
ENSG00000083520,DIS3,neutral,5.050962008438819,1.862899968641115,2.7113436542291764
ENSG00000083535,PIBF1,neutral,7.638630248945148,2.6951971324041812,2.834163838001454
ENSG00000083635,NUFIP1,neutral,7.503502434599157,5.290884898954704,1.4181942298691075
ENSG00000083720,OXCT1,neutral,17.698149489451477,10.95228826132404,1.615931672648645
ENSG00000083782,EPYC,neutral,4.157510864978903,10.109496526132403,0.41124806306941225
ENSG00000083937,CHMP2B,gene-driven,24.87620605907173,42.90995181881533,0.5797304588947105
ENSG00000084073,ZMPSTE24,gene-driven,41.66943750632911,38.16518707665505,1.0918179812045923
ENSG00000084092,NOA1,regulation-driven,1.7917555316455698,0.8664032613240418,2.068038766275418
ENSG00000084093,REST,gene-driven,0.003463662447257384,0.008186975609756099,0.42306983828434436
ENSG00000084110,HAL,regulation-driven,3.7668285907173,3.574332041811847,1.0538552508982562
ENSG00000084444,FAM234B,neutral,0.37299633755274253,6.969243337979094,0.053520349263755526
ENSG00000084628,NKAIN1,gene-driven,0.8206038734177215,3.065201700348432,0.2677161092937018
ENSG00000084652,TXLNA,gene-driven,0.031765274261603374,0.050258156794425086,0.6320421656435867
ENSG00000084710,EFR3B,regulation-driven,89.202943,58.996156578397205,1.5120127847898435
ENSG00000084731,KIF3C,gene-driven,65.87826291139241,35.58581132404181,1.8512508345393544
ENSG00000084733,RAB10,neutral,0.10531339240506331,0.13182593379790938,0.7988822030004347
ENSG00000084764,MAPRE3,neutral,5.112629594936708,2.112123951219512,2.420610585844048
ENSG00000085365,SCAMP1,gene-driven,17.33202189029536,11.12204256794425,1.5583488180713674
ENSG00000085491,SLC25A24,neutral,3.8426391434599156,3.4131214529616725,1.125843072512271
ENSG00000085552,IGSF9,neutral,1.7014553797468353,5.636056905923345,0.3018875444565954
ENSG00000085662,AKR1B1,regulation-driven,13.646876624472574,6.227168439024391,2.191505940155784
ENSG00000085733,CTTN,neutral,1.0568243924050633,0.43823757491289206,2.411533042585696
ENSG00000085840,ORC1,neutral,1.4866499746835444,2.8090153728222997,0.5292423776199786
ENSG00000085871,MGST2,neutral,15.535988801687763,7.2937259999999995,2.1300483184709385
ENSG00000085978,ATG16L1,gene-driven,1.1430104978902953,1.5441802578397212,0.7402053562641354
ENSG00000086062,B4GALT1,neutral,27.978491898734177,27.459922292682926,1.018884598453122
ENSG00000086065,CHMP5,neutral,6.597171911392405,4.577968609756097,1.4410697131765362
ENSG00000086102,NFX1,neutral,0.07049637974683545,0.5173308606271776,0.13626942661292296
ENSG00000086159,AQP6,gene-driven,12.915054919831226,8.056067243902438,1.6031463651953142
ENSG00000086189,DIMT1,gene-driven,3.8053786835443035,3.0821070174216025,1.2346679275036232
ENSG00000086289,EPDR1,neutral,6.777880620253164,29.141328331010453,0.23258653631929846
ENSG00000086300,SNX10,neutral,13.075928578059072,7.448000369337979,1.7556294212726167
ENSG00000086589,RBM22,gene-driven,33.386538025316455,24.185999710801397,1.380407608721095
ENSG00000086619,ERO1B,regulation-driven,8.601538898734177,5.736391073170731,1.499468705849541
ENSG00000086730,LAT2,gene-driven,18.922383143459914,13.085632965156794,1.4460426326983704
ENSG00000086827,ZW10,neutral,5.18208941350211,2.6077539895470383,1.9871849239897927
ENSG00000087085,ACHE,neutral,521.9387799915613,800.3671875958188,0.6521241601112934
ENSG00000087095,NLK,neutral,7.770920025316456,9.23475342857143,0.8414864658187823
ENSG00000087111,PIGS,gene-driven,0.8383515232067511,0.4222707177700349,1.985341364975514
ENSG00000087116,ADAMTS2,neutral,0.0014769831223628693,0.005189369337979094,0.28461707505637934
ENSG00000087206,UIMC1,gene-driven,0.9022711814345991,1.2582438850174216,0.717087674479027
ENSG00000087299,L2HGDH,gene-driven,8.44234641350211,4.828898585365853,1.7482964829882608
ENSG00000087301,TXNDC16,gene-driven,21.211183042194094,11.93014862369338,1.7779479293383234
ENSG00000087302,RTRAF,neutral,2.5803227637130806,1.1493342264808362,2.2450586646269204
ENSG00000087338,GMCL1,neutral,23.49680070886076,13.972488728222997,1.6816474978719882
ENSG00000087494,PTHLH,gene-driven,17.188728848101267,13.789512641114984,1.2465073491322047
ENSG00000087884,AAMDC,gene-driven,1.7072848059071728,1.4866396306620209,1.148418736252104
ENSG00000088035,ALG6,gene-driven,6.577435548523207,4.3232044843205575,1.521425963629136
ENSG00000088280,ASAP3,dual-driven,3.4270476075949365,4.257495452961672,0.8049445138481486
ENSG00000088386,SLC15A1,neutral,10.89019147257384,11.445712825783973,0.9514646783764572
ENSG00000088451,TGDS,neutral,13.077135523206753,20.19669056097561,0.6474890271614409
ENSG00000088726,TMEM40,gene-driven,1.1209890970464136,1.4394644216027874,0.778754292376491
ENSG00000088808,PPP1R13B,neutral,13.706408430379746,14.546740599303137,0.9422322709897194
ENSG00000088926,F11,neutral,32.44433519409283,7.865291484320557,4.125000994403138
ENSG00000088992,TESC,neutral,4.095073383966245,6.736317944250872,0.6079097539422402
ENSG00000089041,P2RX7,neutral,4.472298962025316,3.84149855749129,1.1642068570620454
ENSG00000089116,LHX5,neutral,1.5810302109704641,2.7620907909407664,0.5724034185103547
ENSG00000089127,OAS1,gene-driven,9.83454075949367,5.328589714285714,1.8456179377308222
ENSG00000089169,RPH3A,gene-driven,1.5303010126582277,1.9295134878048783,0.7931020033444717
ENSG00000089225,TBX5,regulation-driven,6.541497502109705,4.11136780139373,1.5910757242132838
ENSG00000089234,BRAP,regulation-driven,25.45341394514768,17.615727898954706,1.4449254717801387
